序號,答案
20241016110007,378.95
20241016111007,382.24
20241016112007,383.93
20241016113007,384.55
20241016114007,384.66
20241016115007,384.58
20241016120007,384.46
20241016121007,384.36
20241016122007,384.28
20241016123007,384.23
20241016124007,384.19
20241016125007,384.16
20241016130007,384.13
20241016131007,384.1
20241016132007,384.08
20241016133007,384.07
20241016134007,384.07
20241016135007,384.07
20241016140007,384.07
20241016141007,384.07
20241016142007,384.07
20241016143007,384.07
20241016144007,384.07
20241016145007,384.07
20241016150007,384.07
20241016151007,384.07
20241016152007,384.07
20241016153007,384.07
20241016154007,384.07
20241016155007,384.07
20241016160007,384.07
20241016161007,384.07
20241016162007,384.07
20241016163007,384.07
20241016164007,384.07
20241016165007,384.07
20240922090008,60.97
20240922091008,272.12
20240922092008,246.81
20240922093008,282.39
20240922094008,321.09
20240922095008,348.73
20240922100008,366.65
20240922101008,375.2
20240922102008,376.86
20240922103008,375.85
20240922104008,374.29
20240922105008,374.82
20240922110008,378.95
20240922111008,382.24
20240922112008,383.93
20240922113008,384.55
20240922114008,384.66
20240922115008,384.58
20240922120008,384.46
20240922121008,384.36
20240922122008,384.28
20240922123008,384.23
20240922124008,384.19
20240922125008,384.16
20240922130008,384.13
20240922131008,384.1
20240922132008,384.08
20240922133008,384.07
20240922134008,384.07
20240922135008,384.07
20240922140008,384.07
20240922141008,384.07
20240922142008,384.07
20240922143008,384.07
20240922144008,384.07
20240922145008,384.07
20240922150008,384.07
20240922151008,384.07
20240922152008,384.07
20240922153008,384.07
20240922154008,384.07
20240922155008,384.07
20240922160008,384.07
20240922161008,384.07
20240922162008,384.07
20240922163008,384.07
20240922164008,384.07
20240922165008,384.07
20240928090008,52.13
20240928091008,314.88
20240928092008,264.19
20240928093008,290.38
20240928094008,330.8
20240928095008,355.39
20240928100008,371.03
20240928101008,378.9
20240928102008,377.74
20240928103008,376.06
20240928104008,374.54
20240928105008,375.37
20240928110008,378.95
20240928111008,382.24
20240928112008,383.93
20240928113008,384.55
20240928114008,384.66
20240928115008,384.58
20240928120008,384.46
20240928121008,384.36
20240928122008,384.28
20240928123008,384.23
20240928124008,384.19
20240928125008,384.16
20240928130008,384.13
20240928131008,384.1
20240928132008,384.08
20240928133008,384.07
20240928134008,384.07
20240928135008,384.07
20240928140008,384.07
20240928141008,384.07
20240928142008,384.07
20240928143008,384.07
20240928144008,384.07
20240928145008,384.07
20240928150008,384.07
20240928151008,384.07
20240928152008,384.07
20240928153008,384.07
20240928154008,384.07
20240928155008,384.07
20240928160008,384.07
20240928161008,384.07
20240928162008,384.07
20240928163008,384.07
20240928164008,384.07
20240928165008,384.07
20241011090008,83.78
20241011091008,254.41
20241011092008,259.03
20241011093008,295.32
20241011094008,334.43
20241011095008,357.31
20241011100008,374.35
20241011101008,380.54
20241011102008,381.12
20241011103008,379.35
20241011104008,375.94
20241011105008,374.21
20241011110008,378.95
20241011111008,382.24
20241011112008,383.93
20241011113008,384.55
20241011114008,384.66
20241011115008,384.58
20241011120008,384.46
20241011121008,384.36
20241011122008,384.28
20241011123008,384.23
20241011124008,384.19
20241011125008,384.16
20241011130008,384.13
20241011131008,384.1
20241011132008,384.08
20241011133008,384.07
20241011134008,384.07
20241011135008,384.07
20241011140008,384.07
20241011141008,384.07
20241011142008,384.07
20241011143008,384.07
20241011144008,384.07
20241011145008,384.07
20241011150008,384.07
20241011151008,384.07
20241011152008,384.07
20241011153008,384.07
20241011154008,384.07
20241011155008,384.07
20241011160008,384.07
20241011161008,384.07
20241011162008,384.07
20241011163008,384.07
20241011164008,384.07
20241011165008,384.07
20241016090008,19.54
20241016091008,428.3
20241016092008,308.48
20241016093008,322.27
20241016094008,365.2
20241016095008,398.96
20241016100008,423.28
20241016101008,427.14
20241016102008,407.98
20241016103008,391.19
20241016104008,383.92
20241016105008,380.35
20241016110008,378.95
20241016111008,382.24
20241016112008,383.93
20241016113008,384.55
20241016114008,384.66
20241016115008,384.58
20241016120008,384.46
20241016121008,384.36
20241016122008,384.28
20241016123008,384.23
20241016124008,384.19
20241016125008,384.16
20241016130008,384.13
20241016131008,384.1
20241016132008,384.08
20241016133008,384.07
20241016134008,384.07
20241016135008,384.07
20241016140008,384.07
20241016141008,384.07
20241016142008,384.07
20241016143008,384.07
20241016144008,384.07
20241016145008,384.07
20241016150008,384.07
20241016151008,384.07
20241016152008,384.07
20241016153008,384.07
20241016154008,384.07
20241016155008,384.07
20241016160008,384.07
20241016161008,384.07
20241016162008,384.07
20241016163008,384.07
20241016164008,384.07
20241016165008,384.07
20241018090008,16.49
20241018091008,425.99
20241018092008,304.09
20241018093008,320.66
20241018094008,367.8
20241018095008,385.37
20241018100008,410.73
20241018101008,426.33
20241018102008,421.31
20241018103008,398.33
20241018104008,386.29
20241018105008,381.55
20241018110008,378.95
20241018111008,382.24
20241018112008,383.93
20241018113008,384.55
20241018114008,384.66
20241018115008,384.58
20241018120008,384.46
20241018121008,384.36
20241018122008,384.28
20241018123008,384.23
20241018124008,384.19
20241018125008,384.16
20241018130008,384.13
20241018131008,384.1
20241018132008,384.08
20241018133008,384.07
20241018134008,384.07
20241018135008,384.07
20241018140008,384.07
20241018141008,384.07
20241018142008,384.07
20241018143008,384.07
20241018144008,384.07
20241018145008,384.07
20241018150008,384.07
20241018151008,384.07
20241018152008,384.07
20241018153008,384.07
20241018154008,384.07
20241018155008,384.07
20241018160008,384.07
20241018161008,384.07
20241018162008,384.07
20241018163008,384.07
20241018164008,384.07
20241018165008,384.07
20241028090008,58.58
20241028091008,316.69
20241028092008,272.55
20241028093008,296.95
20241028094008,334.03
20241028095008,356.67
20241028100008,370.9
20241028101008,377.25
20241028102008,377.48
20241028103008,376.5
20241028104008,374.66
20241028105008,375.06
20241028110008,378.95
20241028111008,382.24
20241028112008,383.93
20241028113008,384.55
20241028114008,384.66
20241028115008,384.58
20241028120008,384.46
20241028121008,384.36
20241028122008,384.28
20241028123008,384.23
20241028124008,384.19
20241028125008,384.16
20241028130008,384.13
20241028131008,384.1
20241028132008,384.08
20241028133008,384.07
20241028134008,384.07
20241028135008,384.07
20241028140008,384.07
20241028141008,384.07
20241028142008,384.07
20241028143008,384.07
20241028144008,384.07
20241028145008,384.07
20241028150008,384.07
20241028151008,384.07
20241028152008,384.07
20241028153008,384.07
20241028154008,384.07
20241028155008,384.07
20241028160008,384.07
20241028161008,384.07
20241028162008,384.07
20241028163008,384.07
20241028164008,384.07
20241028165008,384.07
20240922090009,114.63
20240922091009,223.8
20240922092009,242.6
20240922093009,278.47
20240922094009,317.58
20240922095009,348.63
20240922100009,366.62
20240922101009,374.15
20240922102009,375.2
20240922103009,373.61
20240922104009,371.93
20240922105009,374.25
20240922110009,378.95
20240922111009,382.24
20240922112009,383.93
20240922113009,384.55
20240922114009,384.66
20240922115009,384.58
20240922120009,384.46
20240922121009,384.36
20240922122009,384.28
20240922123009,384.23
20240922124009,384.19
20240922125009,384.16
20240922130009,384.13
20240922131009,384.1
20240922132009,384.08
20240922133009,384.07
20240922134009,384.07
20240922135009,384.07
20240922140009,384.07
20240922141009,384.07
20240922142009,384.07
20240922143009,384.07
20240922144009,384.07
20240922145009,384.07
20240922150009,384.07
20240922151009,384.07
20240922152009,384.07
20240922153009,384.07
20240922154009,384.07
20240922155009,384.07
20240922160009,384.07
20240922161009,384.07
20240922162009,384.07
20240922163009,384.07
20240922164009,384.07
20240922165009,384.07
20240928090009,89.41
20240928091009,225.06
20240928092009,242.67
20240928093009,280.96
20240928094009,318.4
20240928095009,347.42
20240928100009,366.12
20240928101009,371.13
20240928102009,373.55
20240928103009,372.55
20240928104009,371.88
20240928105009,374.2
20240928110009,378.95
20240928111009,382.24
20240928112009,383.93
20240928113009,384.55
20240928114009,384.66
20240928115009,384.58
20240928120009,384.46
20240928121009,384.36
20240928122009,384.28
20240928123009,384.23
20240928124009,384.19
20240928125009,384.16
20240928130009,384.13
20240928131009,384.1
20240928132009,384.08
20240928133009,384.07
20240928134009,384.07
20240928135009,384.07
20240928140009,384.07
20240928141009,384.07
20240928142009,384.07
20240928143009,384.07
20240928144009,384.07
20240928145009,384.07
20240928150009,384.07
20240928151009,384.07
20240928152009,384.07
20240928153009,384.07
20240928154009,384.07
20240928155009,384.07
20240928160009,384.07
20240928161009,384.07
20240928162009,384.07
20240928163009,384.07
20240928164009,384.07
20240928165009,384.07
20240920090010,441.29
20240920091010,201.82
20240920092010,232.67
20240920093010,276.28
20240920094010,311.24
20240920095010,342.79
20240920100010,362.81
20240920101010,372.63
20240920102010,374.91
20240920103010,374.59
20240920104010,373.83
20240920105010,375.15
20240920110010,378.95
20240920111010,382.24
20240920112010,383.93
20240920113010,384.55
20240920114010,384.66
20240920115010,384.58
20240920120010,384.46
20240920121010,384.36
20240920122010,384.28
20240920123010,384.23
20240920124010,384.19
20240920125010,384.16
20240920130010,384.13
20240920131010,384.1
20240920132010,384.08
20240920133010,384.07
20240920134010,384.07
20240920135010,384.07
20240920140010,384.07
20240920141010,384.07
20240920142010,384.07
20240920143010,384.07
20240920144010,384.07
20240920145010,384.07
20240920150010,384.07
20240920151010,384.07
20240920152010,384.07
20240920153010,384.07
20240920154010,384.07
20240920155010,384.07
20240920160010,384.07
20240920161010,384.07
20240920162010,384.07
20240920163010,384.07
20240920164010,384.07
20240920165010,384.07
20240928090010,301.36
20240928091010,199.08
20240928092010,248.56
20240928093010,283.95
20240928094010,320.47
20240928095010,349.39
20240928100010,365.25
20240928101010,374.97
20240928102010,372.92
20240928103010,373.71
20240928104010,373.54
20240928105010,375.04
20240928110010,378.95
20240928111010,382.24
20240928112010,383.93
20240928113010,384.55
20240928114010,384.66
20240928115010,384.58
20240928120010,384.46
20240928121010,384.36
20240928122010,384.28
20240928123010,384.23
20240928124010,384.19
20240928125010,384.16
20240928130010,384.13
20240928131010,384.1
20240928132010,384.08
20240928133010,384.07
20240928134010,384.07
20240928135010,384.07
20240928140010,384.07
20240928141010,384.07
20240928142010,384.07
20240928143010,384.07
20240928144010,384.07
20240928145010,384.07
20240928150010,384.07
20240928151010,384.07
20240928152010,384.07
20240928153010,384.07
20240928154010,384.07
20240928155010,384.07
20240928160010,384.07
20240928161010,384.07
20240928162010,384.07
20240928163010,384.07
20240928164010,384.07
20240928165010,384.07
20240919090012,9.63
20240919091012,413.19
20240919092012,292.21
20240919093012,311.53
20240919094012,361.45
20240919095012,376.97
20240919100012,400.39
20240919101012,417.59
20240919102012,420.0
20240919103012,401.85
20240919104012,387.64
20240919105012,382.22
20240919110012,378.95
20240919111012,382.24
20240919112012,383.93
20240919113012,384.55
20240919114012,384.66
20240919115012,384.58
20240919120012,384.46
20240919121012,384.36
20240919122012,384.28
20240919123012,384.23
20240919124012,384.19
20240919125012,384.16
20240919130012,384.13
20240919131012,384.1
20240919132012,384.08
20240919133012,384.07
20240919134012,384.07
20240919135012,384.07
20240919140012,384.07
20240919141012,384.07
20240919142012,384.07
20240919143012,384.07
20240919144012,384.07
20240919145012,384.07
20240919150012,384.07
20240919151012,384.07
20240919152012,384.07
20240919153012,384.07
20240919154012,384.07
20240919155012,384.07
20240919160012,384.07
20240919161012,384.07
20240919162012,384.07
20240919163012,384.07
20240919164012,384.07
20240919165012,384.07
20240923090012,95.4
20240923091012,254.56
20240923092012,264.27
20240923093012,290.31
20240923094012,324.07
20240923095012,352.19
20240923100012,369.23
20240923101012,374.76
20240923102012,375.44
20240923103012,374.84
20240923104012,373.47
20240923105012,374.19
20240923110012,378.95
20240923111012,382.24
20240923112012,383.93
20240923113012,384.55
20240923114012,384.66
20240923115012,384.58
20240923120012,384.46
20240923121012,384.36
20240923122012,384.28
20240923123012,384.23
20240923124012,384.19
20240923125012,384.16
20240923130012,384.13
20240923131012,384.1
20240923132012,384.08
20240923133012,384.07
20240923134012,384.07
20240923135012,384.07
20240923140012,384.07
20240923141012,384.07
20240923142012,384.07
20240923143012,384.07
20240923144012,384.07
20240923145012,384.07
20240923150012,384.07
20240923151012,384.07
20240923152012,384.07
20240923153012,384.07
20240923154012,384.07
20240923155012,384.07
20240923160012,384.07
20240923161012,384.07
20240923162012,384.07
20240923163012,384.07
20240923164012,384.07
20240923165012,384.07
20241002090012,61.23
20241002091012,257.73
20241002092012,245.67
20241002093012,282.34
20241002094012,322.5
20241002095012,350.3
20241002100012,368.13
20241002101012,376.66
20241002102012,378.51
20241002103012,378.48
20241002104012,374.52
20241002105012,374.51
20241002110012,378.95
20241002111012,382.24
20241002112012,383.93
20241002113012,384.55
20241002114012,384.66
20241002115012,384.58
20241002120012,384.46
20241002121012,384.36
20241002122012,384.28
20241002123012,384.23
20241002124012,384.19
20241002125012,384.16
20241002130012,384.13
20241002131012,384.1
20241002132012,384.08
20241002133012,384.07
20241002134012,384.07
20241002135012,384.07
20241002140012,384.07
20241002141012,384.07
20241002142012,384.07
20241002143012,384.07
20241002144012,384.07
20241002145012,384.07
20241002150012,384.07
20241002151012,384.07
20241002152012,384.07
20241002153012,384.07
20241002154012,384.07
